regress,obese,waistcoat,concerto,reasoning backward
regretful,radical,committal,supple,sorry
reign,depth,causal,microscopy,predominate
reimburse,lovable,ecstatic,pledgeor,recoup
rein,embark,depth,unanimous,harness
reinstate,invalid,emit,liquidate,restore
reiterate,morbid,illuminant,tremulous,repeat
rejoin,expand,ichthyosaurs,plebeian,retort
rejuvenate,menagerie,percipient,rendition,regenerate
relapse,perform,trident,conjugal,backsliding
relegate,subvert,gratification,solecism,pass on
relent,hydra,impudence,disrupt,yield
reliance,hirsute,portend,confidence,trust
relinquish,commute,secant,literature,resign
relish,disburden,epigram,vagrant,gusto
reluctance,sidereal,interdict,felon,hesitancy
reluctant,bailiff,divergent,literacy,loath
remembrance,blatant,wampum,abduction,recollection
reminiscent,prelude,abundant,relent,evocative
remiss,defiant,radiate,pamphleteer,derelict
remission,azalea,regime,beck,subsidence
remodel,consummate,seismograph,irresistible,reconstruct
remonstrance,glacier,morose,outskirt,expostulation
remunerate,submittal,undergarment,biograph,compensate
remuneration,witless,theocracy,nuptial,wage
rendezvous,symphony,pharmacy,peremptory,tryst
rendition,importunate,frivolity,epigram,interpretation
renovate,dejection,commingle,heartrending,restitute
renunciation,purveyor,enact,equilibrium,repudiation
reorganize,altitude,egress,calvinism,shake up
reparable,synonym,transparent,improvident,rectifiable
reparation,sequestrate,mockery,logical,fix
repeal,dissipation,formula,fatuous,abrogation
repel,unitarian,irresponsible,operative,drive
repellent,fulminate,disburden,alienable,rebarbative
replenish,theology,flagrant,quibble,refill
replete,blase,acknowledgment,verbiage,satiate
repository,disown,lustrous,outweigh,depository
reprehensible,coronation,convulsion,fabricate,condemnable
reprehension,extemporaneous,pernicious,capitulate,rebuke
repress,sequester,efficacious,bilingual,quash
reprieve,hinder,violator,append,respite
reprimand,derive,junction,cosmopolitanism,rebuke
reprobate,perfunctory,benison,obviate,miscreant
reproduce,employer,futile,reproduce,procreate
reproof,ubiquitous,harangue,horde,rebuke
repudiate,submersible,witchcraft,unlimited,disown
repugnance,protege,insuperable,incendiary,revulsion
repugnant,dissemble,execration,comparative,abhorrent
repulse,physiocracy,cite,earnest,rebuff
repulsive,off,abusive,refer,abhorrent
repute,blatant,maudlin,necropolis,think of
requiem,termination,preengage,conferee,dirge
requisite,inscrutable,acclaim,epitaph,necessity
requital,linguist,unaffected,prelude,retribution
requite,census,erratic,mordacious,repay
rescind,lexicography,aviary,objector,revoke
resent,precursor,untoward,purloin,begrudge
residue,symmetry,descry,element,remainder
resilient,undercharge,interposition,archaism,bouncy
resistance,confidence,innuendo,misadventure,opposition
resistant,dishabille,epicurean,trivial,immune
resistive,homonym,invidious,prophecy,insubordinate
resistless,beneficent,chivalry,foppery,supine
resonance,expedite,crystallize,apprehend,plangency
resonance,subservient,volition,petrify,plangency
resonate,outrageous,verification,apprehensible,vibrate
resource,finite,corroboration,malediction,imagination
respite,exuberant,culpable,superfluous,reprieve
resplendent,loch,stagnate,cabalism,glorious
respondent,transmit,ambulate,visage,answerer
restitution,berth,antecede,plummet,damages
resumption,neurology,insignificance,preferential,recommencement
resurgent,defray,craving,prevention,renascent
resuscitate,colloquy,pauperism,typify,revive
retaliate,sanctity,evangelical,statecraft,revenge
retch,origin,beatitude,tortious,heave
retention,contribution,noisome,gesticulate,keeping
reticence,biograph,infirmary,delude,reserve
reticent,transparent,fissure,animadversion,untalkative
retort,trimness,fallow,erudite,rejoinder
retouch,semicivilized,philanthropic,bulwark,touch up
retrace,virulence,devious,nit,trace
retract,preposterous,epidermis,henpeck,abjure
retrieve,finery,misuse,involve,recover
retrograde,preclude,philanthropic,sylph,rehash
retrogression,erratic,frigidarium,perambulate,degeneration
retrospect,tolerable,stimulate,perspiration,review
revere,intrusion,pact,paralysis,idolize
reverent,lordling,shriek,salvage,godly
reversion,preparatory,nestle,superannuate,atavism
revert,hydrodynamics,agglomerate,dentifrice,return
revile,outdo,resilience,erudition,vilify
revisal,noticeable,precursor,reckless,rescript
revise,slight,sympathetic,primeval,rescript
revocation,contiguity,hypercritical,gallant,annulment
revoke,enfeeble,sensitive,perfumery,renege
rhetoric,clothier,imperative,foliage,grandiosity
rhetorician,indiscriminate,adoration,expend,orator
ribald,transmissible,annex,evade,bawdy
riddance,pandemonium,extricate,original,elimination
ridicule,futile,conspire,successor,derision
ridiculous,compression,influx,course,pathetic
rife,irrigant,bellicose,outrigger,prevailing
rightful,oral,placid,annual,true
rigor,consonance,fabricate,facet,asperity
rigorous,prodigious,mead,superb,strict
risible,fawn,littoral,gradient,amusing
rivulet,antique,vehement,impunity,rill
robust,physiology,skirmish,intrude,full-bodied
rotary,impersuadable,extensive,modernity,traffic circle
rotate,transcript,hinder,magisterial,revolve
rotund,pentagon,migrant,needy,round
rudimentary,predicate,harangue,veracious,fundamental
rue,interdict,equity,arrant,herb of grace
ruffian,perennial,hostility,diplomatist,bully
ruminate,machinist,progeny,hesitation,chew over
rupture,anteroom,refringent,monocracy,breach
rustic,opulent,nomic,clumsy,countrified
ruth,enthusiastic,modernize,captivate,Sultan of Swat
sacrifice,consonance,fiducial,hygiene,forfeit
sacrilege,entangle,osculate,vivisection,profanation
sacrilegious,vista,confinement,peremptory,blasphemous
safeguard,progeny,succeed,exuberant,precaution
sagacious,comprehensive,vindicative,blithe,perspicacious
salacious,discursive,travail,distill,lubricious
salience,parable,satyr,lithotype,strikingness
salient,undercharge,shrewd,polygon,outstanding
salutary,ignoble,polytechnic,parable,good
salutation,assay,belligerent,inquisition,greeting
salvage,unanimity,conjecture,auburn,relieve
salvo,verbiage,cajole,subterranean,fusillade
sanction,unsophisticated,superlative,reckless,countenance
sanctity,specie,cosmopolitanism,ingraft,holiness
sanguinary,residue,brandish,patrimony,gory
sanguine,aggrieve,feminine,duplex,rubicund
sanguineous,collector,ponder,rhetorician,gory
sapid,persistence,risible,invincible,flavorful
sapience,maritime,understate,pervasion,wisdom
sapient,concussion,exemplify,relish,perspicacious
saponaceous,venous,abominate,ingratiate,soapy
sarcasm,gratification,judicious,satiate,irony
satiate,fervent,dissatisfy,derrick,replete
satire,revere,truculent,nuance,sarcasm
satirize,austere,intervale,plurality,lampoon
satyr,premature,prefix,ado,lecher
savage,massive,atrocious,fathom,barbarian
savor,evidential,egoism,susceptibility,relish
scholastic,hesitancy,colloquy,involution,pedant
scintilla,degenerate,spurious,clangor,shred
scintillate,maroon,reciprocity,obsequies,sparkle
scope,assassin,anthropology,furbish,range
scoundrel,corroborate,evade,redolent,villain
scribble,deface,conjunction,illiberal,cacography
scribe,abhorrence,amorphous,consonant,penman
script,latency,expediency,implicit,book
scriptural,kingling,sacrifice,chiffon,biblical
scruple,condescend,static,bilateral,qualm
scrupulous,mountainous,hibernian,chateau,conscientious
scurrilous,veracity,debut,adroit,abusive
scuttle,forecourt,planisphere,extravagant,hatchway
seance,torpor,frivolous,bronchitis,sitting
sear,ambulate,misplace,underling,scorch
sebaceous,convenience,designate,modernize,greasy
seclude,earthenware,rue,differentiate,sequester
seclusion,dragoon,guess,differential,privacy
secondary,demerit,reprisal,cartilage,junior-grade
secrecy,indomitable,misinterpret,protagonist,silence
secretive,overdo,transferable,profligate,close
sedate,floe,comestible,misty,calm
sediment,eccentric,betroth,depositor,deposit
seduce,epizootic,eccentric,insufficient,score
sedulous,decent,decaliter,coincide,assiduous
seer,supercilious,believe,counterbalance,visionary
seethe,trisect,semiannual,approbation,hum
seignior,somniferous,retrogression,insight,feudal lord
seize,ichthyology,antonym,outstrip,prehend
semblance,souvenir,lucid,evanescent,gloss
semiannual,disarm,possess,trimness,biannual
semicircle,comprehensive,belate,monogamy,hemicycle
senile,retract,savage,importune,doddering
sensation,hussar,disinherit,reimburse,esthesis
sense,adduce,annalist,euphemism,signified
sensibility,mordant,operator,recover,esthesia
sensitive,pamphleteer,morale,corporeal,medium
sensual,truism,weal,intercessor,animal
sentience,frolicsome,supramundane,plurality,awareness
sentient,forecourt,genesis,mantle,animate
sentinel,leaven,pectoral,vivify,lookout
separable,isle,satiate,commotion,dissociable
separate,decorous,exotic,accursed,offprint
separatist,manlike,pupilage,fixture,breakaway
sepulcher,surmise,fiasco,contusion,burial chamber
sequel,juxtapose,sear,coalition,continuation
sequent,infusion,ministration,autonomous,consecutive
sequester,virile,acetic,disallow,impound
sequestrate,intestate,forego,repute,seclude
service,succumb,abnormal,despair,avail
severance,lodgment,quarto,overweight,rupture
sextet,pageant,confederate,precede,sestet
sextuple,inquisitive,statuette,exacerbate,sixfold
sheer,miscount,fumigate,maxim,swerve
shrewd,prate,connote,opulent,astute
shriek,tranquilize,aspirant,advertiser,scream
shrinkage,lexicon,estrange,abhorrent,shoplifting
shrivel,avarice,equivocal,anhydrous,wither
shuffle,censor,obelisk,ebullient,make
sibilant,grantor,autobiography,effrontery,fricative
sibilate,inadvertent,statuesque,unctuous,hiss
sidelong,pneumatic,idolize,germinate,askance
siege,irrepressible,truculence,eccentric,beleaguering
significance,supernatural,borough,derrick,import
significant,extinguish,perpendicular,dentifrice,important
signification,engross,check,munificent,meaning
similar,preeminence,sorcery,besmear,alike
similitude,tirade,advent,indigence,likeness
simulate,clan,immature,sergeant,imitate
simultaneous,briticism,mastery,precise,coincident
singe,outride,despondent,submittal,scorch
sinister,longevity,gigantic,benevolent,baleful
sinuous,granule,epoch,perforate,wiggly
sinus,rebut,tiresome,indigent,fistula
sirocco,rookery,severance,sapient,dust storm
skeptic,contravene,compensate,impunity,sceptic
skepticism,incomplete,lawmaker,satirize,incredulity
skirmish,tinge,excellency,frivolity,brush
slight,forego,timorous,discard,rebuff
slothful,recollect,transcribe,quintet,faineant
sociable,hesitant,inapt,virulent,mixer
sol,selective,conductible,dramatize,colloidal suspension
solace,belie,savor,repertory,comfort
solecism,disqualify,antecede,bullock,faux pas
solicitor,gauge,freethinker,ordination,canvasser
soliloquy,abduction,belie,equivocate,monologue
solvent,insipid,injunction,vicarious,answer
somber,insolent,monologue,bodice,drab
somniferous,depository,fracture,leeward,soporific
somnolence,exclusion,imprudent,discard,sleepiness
somnolent,stolid,replenish,citadel,slumberous
sonorous,undersell,subaquatic,foreordain,heavy
soothsayer,amputate,irritate,beck,forecaster
sophisticate,nuptial,ampersand,syneresis,man of the world
soprano,centimeter,gourd,landholder,treble
sorcery,origin,renovate,ambrosial,black magic
sordid,emeritus,disjunctive,pertinacious,seamy
souvenir,diaphanous,dissonant,enrage,keepsake
sparse,formula,concurrence,hale,thin
spartan,perjure,enthusiastic,petrify,severe
spasmodic,bemoan,sycophant,forfeit,convulsive
specialty,foreknowledge,extant,eccentric,forte
specie,virtuoso,adjutant,ligature,coinage
species,zeitgeist,brazier,inundation,coinage
specious,partition,inherent,disjunctive,spurious
spectator,emblem,irreligious,egoism,witness
specter,intolerable,vincible,annual,ghost
speculate,wherewith,henpeck,duteous,theorize
sphericity,tinge,cipher,deprave,globosity
spheroid,bereave,cauterize,vapid,ellipsoid of revolution
spinous,prurient,decasyllable,volition,acanthoid
spinster,clothier,boorish,paramount,old maid
spurious,ignoble,abbess,apostasy,specious
squabble,nuisance,irradiance,elucidate,bicker
squalid,ramify,nominal,compressible,seamy
squatter,creak,livid,maharaja,homesteader
stagnant,circulate,veracious,renovate,dead
stagnate,resent,interrogate,kilowatt,idle
stagnation,apposite,species,iridescence,doldrums
staid,ampersand,equestrian,pellucid,sedate
stallion,penetration,acumen,infidelity,entire
statecraft,resource,halcyon,rustic,diplomacy
static,aristocracy,mandate,overshadow,atmospherics
statistician,foreknowledge,ampere,frailty,actuary
statuesque,moribund,lunatic,canary,Junoesque
statuette,receivable,adoration,novellette,figurine
stature,subvert,lacerate,joust,height
statute,austere,mite,retch,legislative act
stellar,ambulate,submergence,contraband,leading
sterling,embargo,conservatism,assassination,greatest
stifle,atrocity,chastity,sensation,knee
stimulant,incandescent,interrogative,disappear,input
stimulate,balsam,onerous,imperfectible,excite
stimulus,materialize,blatant,coercive,input
stingy,surmise,polyglot,moderation,ungenerous
stolid,pleasurable,investor,impudence,impassive
strait,postscript,concede,participant,sound
stratagem,isochronous,mastery,desperado,ploy
stratum,pendant,unlawful,eventual,class
streamlet,telephony,quackery,augur,rivulet
stringency,bestride,disfigure,nunnery,tightness
stringent,corpulent,preengage,reproduce,rigorous
stripling,formula,ligature,mediocre,adolescent
studious,patriotism,venous,semicircle,bookish
stultify,distention,despond,whereabouts,cripple
stupendous,pitiful,senile,pare,colossal
stupor,eulogy,innumerable,globose,daze
suave,suave,inconsistent,formula,debonair
subaquatic,proxy,illusive,beck,underwater
subjection,benignant,disjunctive,remunerate,conquest
subjugate,surreptitious,emergent,ingenuity,repress
submarine,preexist,peccant,photoelectric,pigboat
submerge,callosity,telepathy,scholarly,drown
submergence,raucous,monotony,reprehension,immersion
submersion,affiliate,predatory,academy,immersion
submission,eminence,culinary,despondent,entry
subordinate,interrogatory,admittance,enjoin,underling
subservient,herbaceous,levity,overproduction,implemental
subside,votary,antedate,ramify,lessen
subsist,fastidious,conceit,gladden,exist
substantive,norman,aghast,ingratitude,essential
subtend,moonbeam,liberate,prefix,delimit
subterfuge,ingenuity,inexorable,rearrange,blind
subterranean,endemic,unanimity,impassible,ulterior
subtle,disbeliever,constituent,mercenary,elusive
subversion,aborigines,wizen,buffoon,corruption
subvert,grotesque,depth,ruffian,overthrow
succeed,anglophobia,materialize,enlist,win
success,coercive,bole,sapiential,achiever
successor,loot,penalty,characterize,replacement
succinct,butte,nefarious,neuter,compendious
succulent,licit,evict,pyrotechnic,lush
succumb,pollute,millet,vigilant,yield
sufferance,inherence,frivolous,journalize,toleration
sufficiency,scope,octagon,immigrant,enough
suffrage,humiliate,composure,facilitate,right to vote
suffuse,penury,indigestible,calumny,perfuse
suggestive,extinguish,gestation,debut,implicative
summary,indivertible,embolism,commingle,drumhead
sumptuous,profligate,prospectus,septennial,deluxe
superabundance,enthuse,lacteal,cursive,overabundance
superb,cartridge,forgo,hexagon,brilliant
supercilious,balsam,ligature,arboriculture,disdainful
superficial,ruminate,imitator,prate,trivial
superfluity,illegible,symphonic,polygamy,overplus
superfluous,narrate,broadcast,principle,otiose
superintend,radiate,conformance,inexorable,oversee
superintendence,intimidate,judicial,ruminate,oversight
superlative,prolong,iconoclast,conjoin,acme
supernatural,evolution,explicate,bountiful,occult
supernumerary,medieval,aeronaut,inroad,spear carrier
supersede,diminution,indiscreet,epilogue,replace
supine,meticulous,absolve,punctilious,resistless
supplant,grenadier,conciliatory,contributor,replace
supple,clothier,antarctic,meticulous,lissome
supplementary,vignette,critique,transverse,auxiliary
supplicant,pellucid,definite,caption,prayer
supposition,indict,ubiquitous,species,guess
suppress,incomparable,globose,vacillate,stamp down
suppression,insufficient,pavilion,modish,curtailment
surcharge,deceit,genitive,bombardier,overcharge
surety,dissimilar,expeditious,purport,security
surfeit,irreligious,transmit,pact,excess
surmise,precedent,temporize,overdo,guess
surmount,righteousness,lactation,animalcule,overcome
surreptitious,stringency,deform,convulse,furtive
surround,guileless,enjoin,confectionery,environment
suspension,connote,recover,recourse,pause
suspicious,emergence,altruist,solecism,leery
sustenance,spheroid,abdicate,patronymic,nutriment
swarthy,vulnerable,preengage,frizz,dark-skinned
sybarite,deface,persuade,prudential,voluptuary
sycophant,imaginary,pusillanimous,beck,toady
syllabus,fragile,sanction,heartrending,course of study
symmetrical,deify,introspection,encumber,harmonious
symmetry,flection,disregard,constable,correspondence
sympathetic,eschew,reticent,reciprocate,charitable
sympathize,personal,redundant,diplomatic,empathize
symphony,carnal,renovate,accessible,philharmonic
syndicate,projection,antic,enumerate,mob
synonym,factious,disillusion,pentameter,equivalent word
synopsis,reluctant,symmetry,callosity,outline
systematic,divulge,deprecate,transience,taxonomic
tacit,encyclical,zenith,succulent,silent
tack,interlocutor,humane,ambrosial,stable gear
tactics,resonate,presentient,insignificance,maneuver
tangency,corpulent,vegetative,rehabilitate,contact
tangible,unsettle,dentifrice,insidious,touchable
tantalize,laudatory,litigant,agile,tease
tantamount,massacre,abidance,similitude,equivalent
tarnish,sinecure,trivial,condense,stain
taut,protection,attest,gratuitous,tight
taxation,corpse,promiscuous,nugatory,revenue enhancement
technicality,modernity,translator,exacerbate,trifle
technique,parlance,inexplicable,oration,proficiency
technology,inconstant,pantoscope,atheism,engineering
teem,ferocity,tact,juridical,pullulate
telepathy,prelude,metropolitan,abscission,thought transference
telltale,tortious,acute,erroneous,tattletale
temerity,pommel,callosity,irresistible,audacity
temporal,external,decameron,voracious,worldly
temporary,coercive,lyric,reunite,impermanent
tempt,suspicious,comprehension,advent,allure
tenacious,forefather,dogmatize,retrospect,recollective
tenant,commentary,vertigo,satirize,renter
tendency,concede,extricate,rectify,inclination
tenor,conscientious,iciness,preparatory,strain
tense,luscious,annalist,arboriculture,strain
tentative,ante,servitude,bravado,probationary
tenure,hesitation,prosody,stimulus,term of office
tercentenary,docile,superintend,epizootic,triennial
termagant,anecdote,recreate,hexangular,shrew
terminal,comely,declamation,corrigible,depot
terminate,diacritical,intercession,persevere,end
termination,rejoin,stolid,regress,expiration
terminus,control,entail,ordination,end point
terse,nectarine,sphericity,functionary,crisp
testament,cabalism,technology,exorbitance,will
testimonial,dissent,corroboration,reproof,tribute
theology,virtu,carnivorous,bodice,divinity
theorist,transfusion,sapiential,remonstrance,idealogue
theorize,eatable,immutable,heedless,speculate
thermal,repeal,protract,purport,caloric
thesis,avarice,bilingual,quietus,dissertation
thoroughbred,dramatist,impoverish,apostate,purebred
thrall,stripling,resplendent,intermittent,bondage
tilth,palinode,expedient,scholarly,cultivated land
timbre,sensitive,trepidation,outlive,quality
timorous,virtu,patriarch,outcast,fearful
tincture,potion,biped,concurrence,trace
tinge,antipodes,concord,triple,touch
tipsy,augur,burgher,acidify,potty
tirade,facetious,poetic,buoyant,philippic
tireless,felicity,erudite,depreciate,indefatigable
tiresome,patriarch,coronation,tireless,boring
toilsome,mimic,judicial,perusal,arduous
tolerable,alias,comprehension,gastritis,adequate
tolerance,excusable,islet,passive,permissiveness
tolerant,palatial,transitory,estrange,kind
tolerate,leonine,finite,dogmatize,digest
toleration,statuette,repository,nuance,acceptance
torpor,amalgam,redolence,gastric,listlessness
torrid,foursome,introvert,haggard,ardent
tortuous,infrequence,assonate,winsome,Byzantine
torturous,amusement,ensnare,belie,agonizing
tractable,tempter,volatile,lustrous,manipulable
trajectory,foresee,pendant,boll,flight
trammel,sapid,seismograph,alias,shackle
tranquil,liable,valorous,quiet,placid
tranquilize,anthropology,conservatory,pestilential,calm
tranquility,forgery,medial,salvo,repose
transcend,similitude,infidelity,appreciable,exceed
transcendent,retention,christendom,docket,surpassing
transcript,repetition,underrate,medial,copy
transfer,jeopardize,juncture,preface,conveyance
transferable,intangible,ailment,accompaniment,movable
transfigure,rightful,financier,fulsome,glorify
transfuse,loathe,reflectible,inmost,instill
transgress,buoyant,migrate,execration,offend
transience,embolism,readjust,missive,brevity
transient,listless,herbaceous,termagant,ephemeral
transition,suffuse,islet,surcharge,passage
transitory,cohere,believe,bigamist,ephemeral
translate,dendroid,pioneer,punitive,interpret
translator,languor,canto,irascible,interpreter
transmissible,symmetry,admittance,unbiased,catching
transmission,appall,fruition,impede,infection
transmit,transition,actuality,luminosity,convey
transmute,emanate,cohesive,preoccupy,metamorphose
transparent,ensnare,indignity,demise,crystalline
transplant,abundant,pellucid,foresee,graft
transposition,hoard,boisterous,palatial,heterotaxy
transverse,aristocracy,ashen,invasion,cross
travail,guile,coquette,extremist,parturiency
travesty,stallion,truism,rejoin,farce
treacherous,craving,indigent,abstain,unreliable
treachery,coercion,pedagogy,venal,perfidy
treasonable,spectator,mettle,bewilder,faithless
treble,chromatic,infirmary,heterogeneous,soprano
tremendous,oral,tortuous,lexicographer,enormous
tremor,demurrage,winsome,antispasmodic,shudder
tremulous,unique,repulsive,notorious,quavering
trenchant,sarcophagus,chasm,forepeak,searching
triad,abrade,irksome,insuperable,three
trickery,vassal,inhospitable,manliness,hocus-pocus
tricycle,censorious,derrick,creed,velocipede
triennial,demonstrator,dermatology,finesse,tercentennial
trinity,liquidate,timorous,censor,three
trio,eligible,cosmetic,mountaineer,three
triple,salient,stripling,accouter,three-base hit
trite,rue,significance,catholicity,banal
trivial,infernal,oral,embezzle,fiddling
turgid,precedent,aeronaut,workmanlike,bombastic
turpitude,delectation,partisan,nil,depravity
tutelage,involuntary,keepsake,potent,tuition
tutelar,unfavorable,nautical,abut,custodial
tutorship,anonymous,seance,expectorate,tuition
twinge,alto,nauseate,emblem,pang
typical,theological,participate,consternation,distinctive
typify,gravity,remonstrant,fallow,epitomize
typography,accordion,tirade,presumption,composition
tyrannical,faulty,gluttonous,hydrodynamics,oppressive
tyranny,fortify,interrogative,condolence,dictatorship
tyro,evolve,anterior,exorbitant,novice
ubiquitous,commute,promoter,decaliter,omnipresent
ulterior,reliquary,perpetrator,luminous,subterranean
umbrage,emergent,orthopedist,inarticulate,offense
unaccountable,excursion,inconsiderable,inconstant,unexplainable
unaffected,comparable,pyre,annual,insensible
unanimous,hibernian,masterpiece,inundate,consentaneous
unavoidable,shrivel,treatise,hesitancy,ineluctable
unbearable,emerge,derive,luminary,intolerable
unbecoming,entree,reverent,poesy,indecent
unbelief,subjacent,distill,preferment,disbelief
unbiased,liner,mutation,thrall,indifferent
unbridled,abrupt,benefit,hexangular,unchecked
uncommon,locomotion,encyclopedia,contingency,rare
unconscionable,assiduous,complement,wampum,conscienceless
unction,carcass,impartial,dissolve,smarm
unctuous,crystallize,impalpable,transpire,buttery
undergarment,planisphere,impetus,nomination,unmentionable
underhanded,remiss,clan,capillary,sneaky
underling,introvert,preeminence,promissory,subordinate
undermine,britannia,heterogeneous,introgression,sabotage
understate,prospectus,reck,paralyze,minimize
undervalue,recitation,forbearance,insistence,depreciate
underworld,reformer,penitential,impiety,Hell
undue,clement,conciliate,infuse,unjustified
undulate,labyrinth,incendiary,decasyllable,ripple
ungainly,afterthought,confluent,philander,gawky
unguent,redoubtable,subterranean,demerit,ointment
unify,lune,syneresis,repository,merge
unique,reprieve,rebellious,contemptible,alone
unlawful,grandeur,proxy,sylph,improper
unlimited,populous,dentifrice,incompetent,limitless
unnatural,amusement,vermin,disobedient,abnormal
unsettle,divert,conspire,giver,faze
unsophisticated,indivertible,microcosm,hypercritical,unworldly
unspeakable,nomic,diffusion,introversion,indefinable
untimely,bray,supplicate,safeguard,ill-timed
untoward,enjoin,maze,wampum,indecent
unutterable,iota,synopsis,unisonant,ineffable
unwieldy,autonomy,creamy,reprehension,unmanageable
unwise,mettle,pious,pitiless,inexpedient
upbraid,contumacy,beneficent,prophecy,reproach
upheaval,efflorescent,retrospect,rebuff,turbulence
uppermost,aristocracy,linear,satire,topmost
uproarious,irreducible,feudalism,lassie,rackety
uproot,bilingual,reticent,compulsory,deracinate
urgency,radical,ecstasy,idiosyncrasy,importunity
usage,transgress,piccolo,chateau,use
usurious,rebuild,atonement,abscond,exorbitant
usurp,explosive,colloquial,contraband,assume
utility,culpable,pedagogue,crevice,public-service corporation
utmost,caucus,decamp,requite,uttermost
vacate,excellent,alienate,misdemeanor,resign
vaccinate,eulogize,artful,philately,immunize
vacillate,contuse,intrinsic,irk,hover
vacuous,ubiquitous,accustom,giddy,asinine
vacuum,drudgery,myth,facial,void
vagabond,originate,overshadow,palatial,drifter
vagrant,oculist,interrogative,moderation,drifter
vainglory,transmute,accurate,strait,boastfulness
vapid,pseudonymity,dogmatize,precision,bland
variance,satire,disjunctive,irrefragable,discrepancy
variation,recline,tremulous,epizootic,fluctuation
variegate,felicity,abomination,gourmand,motley
vassal,maharaja,sergeant,commentary,liege
vaudeville,theocracy,entail,herbarium,music hall
vegetation,interlocutor,keepsake,pompous,flora
vehement,contemporary,immaterial,tolerance,fierce
velocity,distiller,tranquil,deject,speed
venal,paraphernalia,unavoidable,allay,corruptible
vendible,misrule,telltale,cosmology,marketable
vendition,giver,pastoral,protege,peddling
vendor,triplicate,tremor,retrograde,seller
veneer,aggravate,foreknowledge,felicitate,facing
venerable,determination,baffle,impede,august
venerate,inconstant,overpass,aborigines,reverence
venereal,noticeable,witchcraft,theocrasy,genital
venial,admonish,befriend,circumnavigate,minor
venom,enlighten,bailiff,succumb,malice
veracious,depositor,abdominal,detest,right
verbiage,competence,anxious,refusal,wording
verbose,dearth,gauge,dwindle,long-winded
verification,limitation,plurality,orthopedist,confirmation
verify,forecourt,static,ought,control
verity,socialism,cauterize,appropriate,truth
vermin,caprice,underling,hindmost,varmint
vernacular,enshrine,kiln,trait,slang
vernal,scribe,loathe,docile,youthful
vertex,incoercible,querulous,illegal,peak
vertical,vale,vertical,enkindle,upright
vertigo,jurisprudence,imply,biography,dizziness
vestige,indiscriminate,beget,hoodwink,trace
vie,philosophize,chasten,prowess,compete
vigilance,repugnant,perpendicular,obdurate,watchfulness
vigilant,analyst,obstetrician,cursive,argus-eyed
vignette,consensus,recur,inexperience,sketch
vincible,nationality,repress,misdeed,beatable
vindicate,faction,invalid,typographical,justify
vindicatory,effusion,sear,unconscious,retaliatory
violator,infuse,unction,allay,lawbreaker
violation,triplicity,wretchedness,recognize,misdemeanor
violoncello,obstruct,cygnet,philology,cello
virago,intelligible,overhang,esthetic,amazon
virile,retention,occident,despot,male
virtu,magnate,expediency,innuendo,vertu
virtual,commemorate,hydromechanics,amorous,practical
virtuoso,legitimacy,approbation,populace,ace
virulent,detest,senile,quadruple,deadly
visage,pique,extrajudicial,derision,countenance
vista,aqueduct,swarthy,sidelong,view
visual,decimal,disappoint,employer,ocular
visualize,contemporaneous,critique,clemency,project
vitality,inception,ecstasy,abominable,verve
vitiate,autumnal,bowler,cameo,corrupt
vivify,incombustible,caitiff,distill,animate
vocable,suave,irrigate,malignant,spoken word
vociferate,outreach,frightful,detriment,shout out
vociferous,intervale,excruciate,audible,blatant
vogue,apostle,ebullient,annotate,trend
volatile,legalize,rejoin,machinist,explosive
volition,misanthropic,species,gratuitous,will
voracious,hydromechanics,duet,palpable,rapacious
vulgarity,floe,operetta,proctor,coarseness
waif,laundress,vainglory,acquaint,street child
waistcoat,addle,superintendence,privy,vest
waive,mordacious,tannery,meticulous,relinquish
wampum,laud,exegesis,immutable,boodle
wane,crevice,descendant,peerage,ebb
wantonness,tact,competent,gambol,abandon
warlike,prosaic,eminent,translucence,militant
wavelet,plurality,grenadier,demonstrable,ripple
weal,ado,sufferance,propaganda,wale
wearisome,malaria,vernacular,requital,boring
wee,quietus,fabricate,deport,make
whet,studious,magnate,liable,quicken
whimsical,nestle,languid,migrant,capricious
whine,phosphorescence,subjection,theology,snivel
wile,confront,appropriate,tutelar,trickery
wintry,intrude,ingenuity,angelic,frigid
wiry,imbrue,entomology,illiterate,stringy
witless,pentagon,freethinker,predicament,senseless
witticism,disjunctive,haggard,somnolent,humor
wizen,accursed,eventual,specious,shriveled
workmanship,interlocutor,concussion,veracity,craft
wrangle,refute,opportunity,dissolution,quarrel
wreak,hypodermic,licit,unison,bring
wretchedness,paucity,decapitate,transient,misery
writhe,periodicity,misdemeanor,premier,wrestle
writing,vindicatory,superfluity,incontrovertible,authorship
wry,estimable,legging,moderation,dry
yearling,secondary,oculist,pentavalent,toddler
zephyr,votary,scoundrel,hirsute,breeze
